0.00019080426,9.466973e-05,1.2991453e-05,1.8161745e-05,2.2711905e-05,0.00014677773,1.48959525e-05,1.4090757e-05,9.014962e-06,1.6781114e-05,9.815769e-05,5.8092704e-05,1.8987477e-05,1.10290375e-05,0.00015217089,2.5751453e-05,3.0148934e-05,0.00015398533,2.2127466e-05,1.6662754e-05,4.4756785e-06,0.00013588653,1.0199112e-05,5.303415e-06,3.296228e-05,3.148425e-05,4.644782e-05,6.838798e-05,0.00012528498,3.566539e-05,6.9165144e-06,1.1012903e-05,2.3162485e-05,7.25896e-06,3.4726305e-05,4.502856e-06,2.476127e-05,7.131926e-06,4.1933865e-05,1.1710816e-05,7.1378386e-06,4.5674584e-05,2.2709177e-05,4.864381e-06,5.5542114e-06,5.7184832e-05,1.0945787e-05,3.4148627e-05,2.8307518e-06,3.816589e-06,3.1091238e-06,0.0006191357,4.1209965e-05,2.4045677e-05,3.3627844e-06,2.2212766e-06,5.978072e-06,5.7036414e-06,3.0831607e-06,2.0858377e-05,8.016727e-06,1.2230258e-06,1.2084193e-05,1.8599072e-05,3.287178e-05,4.0822855e-05,2.3153609e-05,2.9405758e-06,1.8530784e-05,0.00045617862,1.7996179e-05,0.00021121588,0.00021615143,0.0002348763,2.7893551e-05,0.0004537768,0.00016843557,0.000118818054,0.000813186,0.0006957038,4.7826787e-05,2.1177619e-05,2.9100403e-05,0.00018215961,1.6765021e-05,2.9343972e-05,0.00010301121,6.668767e-05,0.0023261965,8.8018576e-05,0.00010033102,7.7681674e-05,0.00048155812,6.6526513e-06,1.3526957e-05,0.00011093449,3.7769158e-05,3.9457514e-06,1.2909027e-05,6.113934e-06,2.0519092e-06,0.0001223036,0.000103649676,5.0739567e-05,7.3329647e-06,1.7460268e-05,2.8098415e-05,9.002424e-05,0.0003460714,0.00018079669,0.00038606024,0.002146499,0.00021277991,4.9743277e-05,8.721667e-05,0.00037418812,7.6790755e-05,0.0003546325,0.00014141151,4.6958663e-05,7.318109e-05,0.000113558715,0.00082235865,0.0008903208,0.00026516445,1.26471805e-05,0.0019151636,1.5109392e-05,9.541483e-05,1.3289496e-05,1.6899123e-05,1.1095786e-05,1.5411337e-05,2.2027749e-05,1.2582601e-05,2.9917024e-05,2.3071545e-05,9.0835965e-06,4.336876e-06,7.63182e-06,2.4089839e-05,1.1122898e-05,1.6260905e-05,9.074929e-06,1.2469725e-05,0.0005503436,1.2148566e-05,1.8177843e-05,1.9005558e-05,4.6907146e-05,2.808242e-05,5.5892015e-05,3.7504982e-05,4.021248e-05,3.2066575e-05,3.358427e-05,2.7351409e-05,8.6603824e-05,7.220056e-05,5.7759265e-05,1.9712601e-05,1.9100826e-05,1.2115396e-05,0.00014701471,5.6385394e-05,9.195454e-05,2.4462059e-05,2.7359052e-05,0.00017540487,0.00012098054,6.792295e-05,5.491896e-05,6.331453e-05,5.2669307e-05,6.550508e-05,4.8793765e-05,1.2517241e-05,4.3986627e-05,7.012101e-05,1.442213e-05,1.2737406e-05,5.8377806e-05,5.5968507e-05,0.00012799265,3.6511676e-05,5.2714455e-05,8.347107e-05,5.0868763e-05,9.737845e-05,5.5472716e-05,7.521114e-05,0.00013058679,5.0762075e-05,4.788582e-05,1.909498e-05,5.489401e-05,1.5134745e-05,5.195615e-05,5.542808e-05,7.555788e-05,1.7011129e-05,2.1364938e-05,6.4167136e-05,0.00033492318,2.3064595e-05,1.4261165e-05,2.2995191e-05,5.236108e-05,0.00012465559,3.388585e-05,3.7171314e-05,3.575975e-05,1.0434457e-05,9.8857145e-06,3.726793e-05,2.808775e-05,7.586355e-05,1.1701115e-05,6.76463e-06,1.0750528e-05,5.387312e-05,3.439885e-05,7.667294e-05,6.618369e-05,2.6955266e-05,6.9567395e-05,1.5721998e-05,2.006985e-05,0.00010513914,3.1212643e-05,1.3995536e-05,3.7487032e-05,3.031026e-05,0.00010265733,4.3403972e-05,3.3390996e-05,8.810222e-05,7.219089e-05,3.65378e-05,2.719011e-05,2.6743153e-05,2.0998448e-05,4.8209044e-05,0.00015698731,9.316131e-06,2.9504847e-05,6.4428415e-05,5.742127e-05,3.241735e-05,4.010576e-05,6.213384e-05,6.9743524e-05,0.00027077404,5.918046e-05,0.00021587875,3.0444453e-05,2.3606106e-05,2.378524e-05,5.5334996e-05,2.698091e-05,3.989013e-05,5.0917955e-05,0.00014325546,2.4856714e-05,3.5609875e-05,1.52271405e-05,2.4283849e-05,8.6532655e-06,6.734143e-05,2.7811024e-05,3.372009e-05,4.4723973e-05,5.8038684e-05,4.4090135e-05,1.8963445e-05,8.118996e-06,8.87977e-06,4.5483153e-05,5.539619e-05,2.8492737e-05,0.00013611025,0.00014171784,0.0002375678,9.4304014e-05,0.00011505537,0.00021168868,1.7176724e-05,7.380677e-05,2.1695012e-05,1.6616861e-05,5.4313673e-06,1.0616196e-05,0.00092949526,1.6722212e-05,1.781298e-05,7.071601e-06,5.5447592e-05,1.0991079e-05,2.6251768e-05,9.3247305e-05,0.00020980644,1.5423671e-05,0.00034622787,0.00027353756,2.689936e-05,1.0432457e-05,4.9703423e-05,2.4142644e-05,2.4877962e-05,4.8969396e-05,0.00014557844,1.4851413e-05,2.7584232e-05,2.8860535e-05,2.3536062e-05,1.6574018e-05,2.8711498e-05,0.00013641355,2.5760492e-05,0.0001422112,7.91711e-05,6.9538905e-06,1.1205679e-05,8.454067e-05,4.243796e-06,2.9153876e-05,2.2930437e-05,3.6035406e-05,0.00014966511,0.00010963097,2.3213282e-05,3.133188e-05,1.2737528e-05,3.600737e-05,3.8270024e-05,2.3025079e-05,7.502109e-06,6.5449094e-05,2.3623854e-05,5.224976e-05,9.630207e-05,0.000219045,9.623877e-05,9.882745e-06,5.7336365e-06,5.7007404e-05,7.196216e-06,2.473309e-05,5.847091e-06,1.3412644e-05,3.2650576e-05,5.010658e-05,2.9623068e-05,4.767919e-05,4.321975e-05,9.837439e-06,8.248292e-05,3.1935862e-05,6.866533e-05,0.00014655346,5.9649165e-06,5.9380734e-05,0.00019764982,2.1963582e-05,3.4751352e-05,2.2428088e-05,7.719338e-06,3.5476946e-06,1.4586526e-05,6.2569825e-06,3.823945e-05,0.0001593195,1.9560168e-05,1.03853645e-05,1.1874289e-05,4.052255e-06,3.5722936e-05,2.4608298e-05,1.7359733e-05,6.9357893e-06,3.642982e-05,9.322192e-06,3.468619e-05,3.402354e-05,5.3016527e-05,0.00014543503,3.319088e-05,8.287566e-06,4.7546487e-06,0.00066420174,6.8381036e-05,0.00024147687,0.0038653126,6.4886655e-05,3.9374012e-05,0.00036378144,0.00012125094,4.629291e-05,8.989318e-05,0.000429265,0.0039665685,0.00012618802,0.00015252837,9.3334e-06,0.000103218124,0.00020111792,5.0244005e-05,0.00014112247,8.868378e-06,0.0008308569,4.7102208e-06,0.002934842,0.00045691032,0.0012869546,0.001375354,4.829328e-05,0.00022707271,6.9780115e-05,0.034973882,0.0019452209,5.409661e-05,0.00033185282,0.00013119151,1.5284042e-05,1.7290819e-05,1.4707675e-05,8.681113e-05,0.00066760054,0.00036270425,0.000399157,5.110213e-05,8.286487e-05,0.0011352181,0.0019471,0.005336674,0.0004806389,7.72783e-06,3.023895e-05,0.0003839179,0.00020647894,0.0004508567,0.0003108561,5.3582695e-05,0.00088930334,0.00010340724,0.0008837542,0.012156716,8.0709324e-05,7.1869195e-05,1.5354342e-05,0.0005633237,0.010431349,0.00020780538,0.00010601172,2.3943116e-05,2.8909379e-05,0.005808494,0.0018933747,0.000121794656,0.00097595446,4.470598e-05,0.0012658167,0.0014402436,0.0011354259,0.002660172,0.00022424165,3.8510138e-05,2.8682049e-05,5.2272368e-05,0.0012873829,0.0008467898,3.2450538e-05,0.00010546285,0.0021213363,0.0002666684,1.2195126e-05,5.273515e-05,0.100775026,0.0010188501,1.7433364e-05,7.797932e-05,0.0008407162,0.00069541624,6.14602e-05,8.838747e-05,5.5286546e-05,0.00016823321,0.00033444344,0.00049296056,5.2740757e-05,0.0007853076,0.00031203465,5.223823e-05,0.00048462139,0.007214285,4.3703905e-05,0.00015458257,1.2842829e-05,7.340504e-05,0.020569243,2.0002248e-05,0.00048107273,0.00037359496,0.0019847513,0.0015429351,0.001166248,0.00030149295,0.00051503495,0.000105797655,2.1295651e-05,1.5773978e-05,2.7530512e-05,0.0023830805,0.00054370787,0.0012340904,9.162995e-05,0.00020449489,9.4115116e-05,0.0003918099,0.00013349832,7.834602e-05,4.9873e-05,0.0030412665,0.0014696502,0.00052503985,1.7184359e-05,9.126779e-05,0.000202895,8.552069e-06,0.00034875638,0.00042963933,0.0005325162,0.00032547192,0.0001524361,0.00022096394,5.116643e-05,9.6947435e-05,0.00011312673,1.5231818e-05,0.0017911493,3.220375e-05,0.0024899843,0.0012977041,0.00015329038,7.314941e-05,5.5031633e-05,0.00022855237,9.710478e-06,2.8857867e-05,0.0027887723,0.00026378303,0.0004804446,0.00041125735,8.475132e-05,1.3895219e-05,1.811955e-05,0.0031674937,0.0019947132,0.0051893415,0.00709561,8.184747e-05,5.193529e-05,6.743783e-05,0.0021959636,0.0002312071,0.00039413213,0.00032969908,0.00019852808,0.000116433206,0.00017554527,0.00022995016,2.0335594e-05,0.00037367496,1.22233505e-05,9.586192e-05,6.327741e-05,8.412443e-05,0.0008796039,0.00048604675,3.2159216e-05,1.2933401e-05,1.1514269e-05,2.5832476e-05,0.00033121556,0.04212275,0.0028181502,1.7444807e-05,0.0072932327,0.0010117021,0.0011880645,0.0009322895,0.007004525,0.00030840404,0.0004542468,0.0001221206,7.713127e-05,0.026819393,0.00017870995,3.8264e-05,4.190714e-05,0.024585009,0.0010835943,0.00023092865,6.563649e-06,0.0005433331,0.00013387846,0.0018177793,0.00046932744,0.0042174757,2.4591254e-06,0.004811678,0.00012519928,4.074165e-05,0.00016422986,0.00023059834,0.0008657786,0.00017498358,0.0010332005,0.00074620295,0.0012333703,0.0005246772,3.949085e-05,2.085804e-05,0.02047485,3.079087e-05,7.572465e-05,0.0032182995,3.6490095e-05,7.847708e-05,0.0016172676,0.0001822452,0.0011889695,0.00012590789,0.00017429524,2.3833467e-05,0.00020884383,0.012933163,8.6905275e-05,0.0012095782,0.00081939594,2.2474165e-05,0.0027552256,0.00023982114,0.00035164395,0.0012767665,9.782584e-05,0.0015411373,0.0003099015,0.00066269556,0.00010960494,0.0010735536,0.00014999096,0.000101873935,0.0002988027,0.00011236761,0.0017641311,5.278244e-05,0.00017683809,0.0002018272,0.0013983196,2.024156e-05,5.228794e-07,0.0016180088,6.5565706e-05,0.00016445438,1.081517e-05,0.00010350763,0.0023104148,2.2928534e-05,1.0217356e-05,2.8221197e-05,6.943152e-05,0.0006507095,0.00027393305,0.0007719736,0.0005492043,0.0010879193,0.015769407,0.00023160821,0.001156036,0.0012300402,0.00020756306,9.158238e-05,0.0017821782,0.0055819494,7.61202e-06,0.0012138295,6.30339e-05,0.00035843093,0.0006948335,5.891523e-05,0.00040111993,0.009425916,0.00043641534,5.0622843e-05,0.00022148566,0.0103461845,0.00036293367,3.0151265e-05,0.011648324,0.001207958,0.0001942303,0.00046162438,1.958673e-05,1.1965708e-05,2.2648272e-05,5.4912594e-05,2.9602848e-05,0.0007216311,0.022985918,0.0005393877,0.0008273605,7.1636125e-05,6.856554e-05,0.0064828577,0.00031538718,3.7179823e-05,9.129469e-06,5.2580777e-05,0.00025840275,0.0001958294,0.0015299217,3.109262e-05,0.00016684124,5.8595757e-05,0.0044558984,8.964325e-05,5.3419346e-05,0.0012353256,0.009594228,0.00024156441,0.0015880936,0.00017308719,0.0006760323,3.8983377e-05,0.0013501067,4.031504e-05,0.00015953,0.0002881237,0.00023830573,0.0050453614,0.001485259,0.00019793879,7.528427e-05,0.00074208685,3.606224e-05,4.5448036e-05,0.0020047121,0.0040498152,0.025802167,0.000371763,3.1474254e-05,0.00018126369,0.00040681157,0.0002078365,9.383057e-06,0.00011701222,0.0001551946,0.0007495916,1.4876036e-05,0.00040042627,0.0004126845,3.366932e-05,0.00062573917,0.0022013404,0.00036248052,0.00022522667,0.010088426,0.00013801103,0.0031032418,0.00015109428,0.00013659164,0.012408366,0.00032860244,8.0728336e-05,0.006888493,0.00022203746,0.010904955,9.998444e-05,2.9865314e-05,0.00026585875,3.695419e-05,0.00044748338,0.0029815265,0.012599635,5.323032e-05,2.5188385e-05,0.002241011,5.6905916e-05,0.00013168808,0.00072671997,5.8237816e-05,0.01983238,0.00043153073,0.007298447,0.005025458,0.00044005027,0.0016021198,3.476521e-05,4.8807775e-05,0.00013493015,0.002251352,5.2652937e-05,8.02137e-05,0.00067182066,2.0208403e-05,0.00037845058,0.00013750391,0.0001772619,0.00019118386,0.000117005235,0.0002812552,0.00015473404,0.002198091,0.00028146207,3.2758304e-05,0.0012004514,1.6660832e-05,0.00022127539,2.8739989e-05,8.4635085e-06,0.000107499494,0.00067966885,0.0010613777,0.0018810363,2.7080723e-05,0.00016869929,0.00072525704,0.0002563603,3.0175112e-05,0.0069011445,0.00063604634,6.3803935e-05,3.641841e-05,0.00023006412,0.00017771001,0.0022153808,0.00052021,0.0027301498,3.1236585e-05,0.0066394242,0.008878345,0.05587086,0.0002996504,0.0016616528,0.00043600975,0.003399,1.24754115e-05,0.00017131907,0.0001176292,1.1316314e-05,0.00036163323,0.0012918931,6.7450695e-05,0.00072808936,0.0029887867,7.6221906e-05,8.5949454e-05,9.961952e-05,0.0008482151,0.00043984153,0.00034481427,0.00048104586,0.000121846344,3.606219e-05,2.4790144e-05,2.6475482e-05,0.00011522783,0.0018799065,0.0003846096,1.7365579e-05,0.00010832046,0.0008943366,3.8390528e-05,5.904499e-06,0.00031205043,0.00023276293,0.00020399588,0.00015853462,0.001229333,3.938828e-05,6.4804e-05,0.00032285068,0.0030021225,2.843047e-05,0.004830999,7.692496e-05,0.0009208684,1.733262e-05,0.0001543314,5.325832e-05,0.00012046516,0.0018096566,0.022196496,0.0067599076,4.399399e-05,0.0001502392,5.612942e-05,0.0015591023,0.0046191243,3.9240538e-05,0.00094580214,0.015501792,0.00035917948,4.050592e-05,8.0372556e-05,0.002520207,0.00059880805,9.8861665e-06,6.14699e-05,0.00028116227,0.0028466617,0.000112937225,0.0001108412,0.00020215343,5.0135957e-05,0.001326979,0.0015423644,0.00012388756,0.00080750906,0.000114910625,0.0041181915,0.00025298126,0.00038169042,0.00012825786,9.921029e-05,1.6019143e-05,2.4125105e-05,4.746347e-05,0.00031748574,0.00016408467,2.1141335e-05,0.00015559146,2.4004894e-05,0.00012986752,0.000107229906,0.0006724036,0.00015466794,5.6599274e-05,7.845676e-05,0.00032415663,8.6431464e-05,5.1495437e-05,0.00011807828,0.0002251776,2.5216097e-05,0.00025229773,9.92521e-06,0.00019687258,0.00010017217,5.9638875e-05,4.6158893e-05,4.0123778e-05,4.8641097e-05,0.000122367,2.5536803e-05,6.730663e-05,4.949383e-06,1.3573376e-05,9.459857e-05,0.00025174083,3.680099e-05,0.00018197809,1.10199635e-05,7.6750555e-05,0.00011660956,0.00045426044,0.00010726355,0.00018761802,6.0695787e-05,2.8849667e-05,1.798127e-05,8.2718645e-05,0.0004971774,8.490353e-05,5.8413534e-05,2.3220078e-05,0.0004962864,9.611096e-05,2.4953524e-05,4.2649935e-05,6.281269e-05,8.63709e-06,0.000119249424,2.1656026e-05,1.7362681e-05,2.395215e-06,4.4210028e-05,4.9951803e-05,6.05453e-06,1.2899244e-05,0.00019338435,1.4596978e-05,2.517191e-05,8.211497e-05,3.5086458e-05,9.2699884e-05,1.2633101e-05,4.87973e-05,0.00016131616
